facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
98859,89145,5058372827.0,406,,35,3,rexs hamburgers,5555 montgomery blvd ne ste 16,albuquerque,nm,87109,big cat corp,,5555,montgomery,blvd,ne,food service establishment,2021-03-23 00:00:00,covid response,dang0vjo0,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
92625,11,5052424253.0,603,,11,3,creamland distribution warehouse,500 broadway blvd se ,albuquerque,nm,87102,creamland dairies inc,warehouse,500,broadway,blvd,se,warehouse,2021-01-28 00:00:00,covid response,dazhos7rb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
21367,19642,9153321301.0,607,,11,3,dk #709,2120 broadway blvd se ,albuquerque,nm,87102,scs beverage inc,retailer,2120,broadway,blvd,se,retail - self service & prepackage foods,2021-01-27 00:00:00,covid response,dawce0omo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
126942,112601,5058987001.0,406,,11,3,paradise hills golf course,10035 country club ln nw,albuquerque,nm,87114,24 llc dba paradise hills golf course,,10035,country club,ln,nw,food service establishment,2020-12-08 00:00:00,covid response,damnzcfpw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
128051,113257,5057100096.0,406,,35,3,muy delicioso,5916 holly av ne,albuquerque,nm,87113,muy delicioso,,5916,holly,av,ne,food service establishment,2020-12-02 00:00:00,covid response,dalxwyx2f,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
8880,7736,6127611015.0,601,,11,3,target store 357,11120 lomas blvd ne ,albuquerque,nm,87123,target corporation,restaurant,11120,lomas,blvd,ne,retail -grocery,2020-11-06 00:00:00,covid response,damsapj50,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
90344,81885,5058439418.0,406,,35,3,roma bakery and deli,501 roma av nw ,albuquerque,nm,87102,oscar and bruce inc,food service establishmen,501,roma,av,nw,food service establishment,2021-02-25 00:00:00,covid response,da4ramsvt,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
126686,112463,5055085888.0,607,,35,3,dallas corner store,7720 central av se,albuquerque,nm,87108-2241,mohammad kahalah,,7720,central,av,se,retail - self service & prepackage foods,2020-12-30 00:00:00,covid response,dahhdrdhq,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
119355,106592,5055085409.0,402,,11,3,happy feet childcare inc,1133 dakota st se,albuquerque,nm,87108,happy feet childcare inc,,1133,dakota,st,se,childcare,2020-11-03 00:00:00,covid response,dad1zjoht,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
91838,80274,9725375936.0,607,,11,3,circle k 1255,12900 indian school rd ne ,albuquerque,nm,87112,circle k stores inc,convienence store,12900,indian school,rd,ne,retail - self service & prepackage foods,2021-01-15 00:00:00,covid response,daogrwuxm,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
126743,112485,5058901455.0,406,,11,3,toltec brewing llc,10250 cottonwood park nw,albuquerque,nm,87114,toltec brewing llc,,10250,cottonwood park,,nw,food service establishment,2021-01-22 00:00:00,covid response,dahitq0ve,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
127044,112660,5052421855.0,406,,35,3,good 2 go stores,1401 broadway blvd se,albuquerque,nm,87102,good 2 go stores llc,,1401,broadway,blvd,se,food service establishment,2021-03-15 00:00:00,covid response,dadmekbto,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
14156,12776,5058847484.0,406,,11,3,comida buena,2200 sunport blvd se ,albuquerque,nm,87106,fresquez concessions inc,cantina/bar,2200,sunport,blvd,se,food service establishment,2020-11-17 00:00:00,covid response,daeztqcfv,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
88815,14705,5052966940.0,406,,35,3,sadies dining room,15 hotel cir ne,albuquerque,nm,87123,mcrogers inc,restaurant,15,hotel,cir,ne,food service establishment,2021-02-23 00:00:00,covid response,dazxzz6ub,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
77594,50216,5052659237.0,406,,11,3,wecks,933 san mateo blvd ne ste 100,albuquerque,nm,87108,walking by faith inc,restaurant/catering,933,san mateo,blvd,ne,food service establishment,2021-03-15 00:00:00,covid response,da0caj9ap,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
16077,14614,5058439500.0,406,,11,3,rio grande inn,1015 rio grande blvd nw ,albuquerque,nm,87104,rio grande inn ltd. company,bar/pools,1015,rio grande,blvd,nw,food service establishment,2021-02-04 00:00:00,covid response,dawzulu1o,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
100810,90770,3149841000.0,406,,11,3,panera bread,6500 holly av ne ste a7,albuquerque,nm,87122,paradise bakery and cafe,,6500,holly,av,ne,food service establishment,2020-11-25 00:00:00,covid response,dapql0g0v,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
128025,113234,5058317697.0,406,,11,3,wecks,770 coors blvd nw,albuquerque,nm,87121,walking by faith inc,,770,coors,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,dau9zpeas,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
126879,112564,5052688942.0,406,,11,3,freddy's frozen custard,2550 central av se ste 200,albuquerque,nm,87106,freddy's frozen custard,,2550,central,av,se,food service establishment,2021-01-26 00:00:00,covid response,darziv2rg,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
128100,113301,5050909999.0,406,,11,3,dominos pizza,3611 hwy 528 nw,albuquerque,nm,87114,riogrande pizza inc,,3611,hwy 528,,nw,food service establishment,2020-12-10 00:00:00,covid response,davng95el,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
125299,111744,5056202498.0,406,,11,3,china luck,7900 san pedro dr ne ste a1,albuquerque,nm,87109,good china llc,,7900,san pedro,dr,ne,food service establishment,2021-01-13 00:00:00,covid response,dat1zb75o,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
117004,104551,5053410138.0,406,,11,3,carls jr #7603,6700 central av sw,albuquerque,nm,87121,wiles restaurants inc,,6700,central,av,sw,food service establishment,2021-01-15 00:00:00,covid response,daldobnlt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
91834,80274,5058811729.0,607,,35,3,circle k 7962,5101 san mateo blvd ne ,albuquerque,nm,87109,circle k stores inc,convienence store,5101,san mateo,blvd,ne,retail - self service & prepackage foods,2021-03-01 00:00:00,covid response,daqrbzsng,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,75,50
67060,61674,6158554785.0,601,,11,3,dollar general store 10502,201 montano wy nw ,albuquerque,nm,87107,dolgen corp inc,retail sales,201,montano,wy,nw,retail -grocery,2020-12-09 00:00:00,covid response,dawm2gvt6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
58277,53847,5053458727.0,406,,11,3,bobs burgers,5230 4th st nw ,albuquerque,nm,87107,sonnys enterprises inc,restaurant,5230,4th,st,nw,food service establishment,2021-02-05 00:00:00,covid response,da4t81n7h,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
24006,22167,5054899865.0,406,,11,3,bandido hideout inc.,2128 central av se ,albuquerque,nm,87106,leopoldo nunez,food service,2128,central,av,se,food service establishment,2021-03-09 00:00:00,covid response,dagl3c06x,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
42898,40497,5052620115.0,406,,11,3,padillas mexican kitchen  inc,1510 girard blvd ne ,albuquerque,nm,87106,padillas mexican kitchen  inc,restaurant,1510,girard,blvd,ne,food service establishment,2021-01-13 00:00:00,covid response,dad36nlfa,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
126473,112334,4059236571.0,406,,11,3,churchs chicken #2109,140 98th st nw,albuquerque,nm,87121,ampler chicken llc,,140,98th,st,nw,food service establishment,2020-11-24 00:00:00,covid response,dal0t9aqe,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
128358,113527,5053120290.0,406,,35,3,alonso arturos mexican restaurant,325 louisiana blvd se,albuquerque,nm,87108,margarita licano,,325,louisiana,blvd,se,food service establishment,2020-11-06 00:00:00,covid response,daroc42wh,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,75,50
91840,80274,5052680932.0,607,,11,3,circle k 8745,6300 central av se ,albuquerque,nm,87108,circle k stores inc,convienence store,6300,central,av,se,retail - self service & prepackage foods,2021-02-19 00:00:00,covid response,da0f2jo05,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
92625,11,5052424253.0,603,,11,3,creamland distribution warehouse,500 broadway blvd se ,albuquerque,nm,87102,creamland dairies inc,warehouse,500,broadway,blvd,se,warehouse,2021-01-28 00:00:00,covid response,dazhos7rb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
120927,107909,8087839421.0,406,,35,3,chick fil a,210 eubank blvd se,albuquerque,nm,87123,roadrunner hospitalities,,210,eubank,blvd,se,food service establishment,2020-11-23 00:00:00,covid response,darmhbjb5,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,75,50
126470,112331,4059236571.0,406,,11,3,churchs chicken #701,2937 san mateo blvd ne,albuquerque,nm,87110,ampler chicken llc,,2937,san mateo,blvd,ne,food service establishment,2021-03-05 00:00:00,covid response,daioth4fi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
128103,113304,5053045995.0,406,,11,3,rio grande beef jerky co,4501 4th st nw ste e,albuquerque,nm,87107,bridgette lueras,,4501,4th,st,nw,food service establishment,2021-02-17 00:00:00,covid response,da2kyv8ox,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
106413,91280,,406,,35,3,chipotle mexican grill 1698,8120 san pedro dr ne,albuquerque,nm,87113,chipotle mexican grill of colorado llc,,8120,san pedro,dr,ne,food service establishment,2020-12-16 00:00:00,covid response,dak6myfqf,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,75,50
128384,113553,5058975933.0,406,,11,3,the whole enchilada,10701 corrales rd nw ste 25,albuquerque,nm,87114,el michoacano llc,,10701,corrales,rd,nw,food service establishment,2020-12-30 00:00:00,covid response,da1phg1eb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
125944,112056,5053410138.0,406,,11,3,wingstop 479,6125 montgomery blvd ne #66,albuquerque,nm,87109,wiles wings inc,,6125,montgomery,blvd,ne,food service establishment,2021-01-11 00:00:00,covid response,daxihvbpu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
65727,60440,5057960311.0,601,,11,3,trader joes 166,8928 holly av ne ,albuquerque,nm,87112,trader joes 166,retail grocery store,8928,holly,av,ne,retail -grocery,2020-11-14 00:00:00,covid response,da0128732,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
107539,96493,5053450829.0,406,,11,3,cheddars casual cafe,4865 pan american fwy,albuquerque,nm,87109,cheddars casual cafe,,4865,pan american,fwy,,food service establishment,2021-01-15 00:00:00,covid response,da8ora46p,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
72211,18064,9086880888.0,606,,11,3,bed bath & beyond,3601 old airport rd nw ste a,albuquerque,nm,87114,bed bath & beyond inc,retail sales,3601,old airport,rd,nw,retail - prepackage only,2021-03-01 00:00:00,covid response,daiwr0pai,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
47272,44515,5058213599.0,406,,11,3,mcdonalds restaurant,6300 san mateo blvd ne,albuquerque,nm,87110,obb 9/30/16 jec enterprises inc,,6300,san mateo,blvd,ne,food service establishment,2021-01-22 00:00:00,covid response,da9jcgial,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,50
